,num,ra,dec,Rmag,redshift,ra_galex,dec_galex,fuv_mag,nuv_mag,fuv_magerr,nuv_magerr,fuv_flux,nuv_flux,fuv_fluxerr,nuv_fluxerr,angularsep
174,328,13.63425,-28.36858,21.99,0.2897,13.64340205880345,-28.37312706097417,,21.927021,,0.454547852,,6.154477,,2.575971,33.2924084927981
175,329,13.62035,-28.37125,23.01,0.43,13.60378379091618,-28.36669980717937,22.0223179,21.27307,0.5074556,0.35730657,5.637349,11.2401447,2.634166,3.69813776,54.97338262794931
176,331,13.65331,-28.38267,21.27,0.40777,13.64340205880345,-28.37312706097417,,21.927021,,0.454547852,,6.154477,,2.575971,46.53052761739292
177,332,13.61999,-28.38764,20.83,0.56238,13.63240849023899,-28.39077341314619,,22.62626,,0.6386422,,3.23217726,,1.900741,40.91575924680594
178,333,13.62463,-28.39138,21.16,0.27287,13.63240849023899,-28.39077341314619,,22.62626,,0.6386422,,3.23217726,,1.900741,24.73108787289191
179,334,13.6476,-28.39347,21.54,0.51703,13.64224748004774,-28.40158415485639,,22.5808372,,0.5428533,,3.37026787,,1.68467867,33.77271585546258
180,335,13.68894,-28.39788,20.77,0.58321,13.68632753019871,-28.3888997333907,,21.9995461,,0.604737937,,5.756804,,3.20567,33.370835994197385
181,336,13.68966,-28.40089,22.12,0.53926,13.677145175349,-28.40259302606752,,22.2160816,,0.5444154,,4.71592569,,2.36410952,40.101905401886675
182,337,13.67589,-28.40264,20.94,0.58288,13.677145175349,-28.40259302606752,,22.2160816,,0.5444154,,4.71592569,,2.36410952,3.978305116108067
183,338,13.69517,-28.40534,21.69,0.58162,13.70247998249984,-28.40411060808452,,21.9600086,,0.7158651,,5.970296,,3.93547535,23.567050262701137
184,339,13.67653,-28.40619,21.79,0.58367,13.677145175349,-28.40259302606752,,22.2160816,,0.5444154,,4.71592569,,2.36410952,13.094812655555693
185,340,13.69514,-28.41351,20.67,0.36274,13.70247998249984,-28.40411060808452,,21.9600086,,0.7158651,,5.970296,,3.93547535,41.05095410615388
186,341,13.68472,-28.41552,21.86,0.58636,13.677145175349,-28.40259302606752,,22.2160816,,0.5444154,,4.71592569,,2.36410952,52.35458127162882
187,343,13.69146,-28.41983,21.69,0.58715,13.69990454014332,-28.43073949382333,,22.2203026,,0.439118326,,4.697626,,1.8994602,47.510355610156566
188,344,13.65692,-28.42336,22.75,0.51819,13.65195558013184,-28.41200981022716,21.577652,22.3642178,0.43995443,0.47208795,8.490655,4.11446,3.439688,1.78856993,43.7797076795112
189,345,13.64935,-28.42739,22.65,0.56301,13.66000397489671,-28.43788641276025,,22.200964,,0.438098073,,4.782052,,1.9291048,50.65013543680152
190,346,13.61543,-28.42873,21.44,3.86968,13.62631410160217,-28.43501926761894,,22.4715786,,0.451225132,,3.72707343,,1.54857206,41.22978156353566
191,348,13.62145,-28.43262,22.36,0.79,13.62631410160217,-28.43501926761894,,22.4715786,,0.451225132,,3.72707343,,1.54857206,17.655447103167905
192,349,13.61574,-28.4352,20.33,0.48309,13.62028858064545,-28.44032575668217,,21.6046772,,0.306815535,,8.281875,,2.33978629,23.405866553162568
193,350,13.67487,-28.4372,21.21,0.41731,13.6740896495742,-28.43679613962129,,22.5311565,,0.5296401,,3.52807045,,1.72063315,2.8663910321848785
194,351,13.67146,-28.43893,20.73,0.58218,13.6740896495742,-28.43679613962129,,22.5311565,,0.5296401,,3.52807045,,1.72063315,11.327294910968487
195,352,13.63894,-28.44222,21.62,0.8084,13.62631410160217,-28.43501926761894,,22.4715786,,0.451225132,,3.72707343,,1.54857206,47.63871769284867
196,353,13.63956,-28.44435,21.58,0.78863,13.63240880262388,-28.45673613365751,21.9654655,,0.5693911,,5.94040155,,3.11455965,,50.00624664882872
197,354,13.67234,-28.44813,22.76,1.09584,13.68028204319858,-28.43947438138797,,22.5470371,,0.522943,,3.4768424,,1.67420852,40.03718780891878
198,355,13.63982,-28.45039,0.0,0.694,13.63240880262388,-28.45673613365751,21.9654655,,0.5693911,,5.94040155,,3.11455965,,32.74437590029013
199,357,13.62898,-28.45427,21.55,0.7352,13.63240880262388,-28.45673613365751,21.9654655,,0.5693911,,5.94040155,,3.11455965,,14.021243452018739
200,358,13.64871,-28.45751,21.31,0.58469,13.63240880262388,-28.45673613365751,21.9654655,,0.5693911,,5.94040155,,3.11455965,,51.668878026785755
201,359,13.60613,-28.45933,21.13,0.44446,13.60757028251489,-28.46677705598001,21.7285442,,0.4662981,,7.388971,,3.172618,,27.194151791512194
202,360,13.66829,-28.46147,20.69,0.48472,13.68028204319858,-28.43947438138797,,22.5470371,,0.522943,,3.4768424,,1.67420852,87.81181577321168
203,361,13.66825,-28.54524,21.6,0.63443,13.66752403970724,-28.55177796341934,,22.8093014,,0.5672469,,2.73072958,,1.42633331,23.64836076395049
204,362,13.65093,-28.5516,21.56,0.63359,13.64867222558904,-28.54795681732208,,21.6146431,,0.378887475,,8.206205,,2.86300969,14.932840530331752
205,363,13.6495,-28.54766,20.09,0.20285,13.64867222558904,-28.54795681732208,,21.6146431,,0.378887475,,8.206205,,2.86300969,2.827368992693148
206,364,13.6515,-28.54286,21.62,0.64323,13.64867222558904,-28.54795681732208,,21.6146431,,0.378887475,,8.206205,,2.86300969,20.411693333716457
207,365,13.65889,-28.53384,21.76,0.29039,13.66187775499176,-28.52457474169804,,22.0571213,,0.466794968,,5.459481,,2.34664655,34.66772763266142
208,366,13.66835,-28.52221,21.87,0.26579,13.66187775499176,-28.52457474169804,,22.0571213,,0.466794968,,5.459481,,2.34664655,22.171466293014486
209,367,13.66669,-28.52184,21.29,0.47194,13.66187775499176,-28.52457474169804,,22.0571213,,0.466794968,,5.459481,,2.34664655,18.12773866718187
210,368,13.63122,-28.54706,20.84,0.41896,13.63047763796363,-28.54669412331721,,21.7004948,,0.4829604,,7.58231354,,3.371968,2.691860758942706
211,369,13.63776,-28.53873,21.52,0.65654,13.64779494155461,-28.53523818394871,,20.7136,,0.228933319,,18.8173923,,3.96678448,34.13568090353781
212,370,13.69033,-28.48981,22.09,0.2252,13.69757862393536,-28.48557880822419,,22.2410545,,0.502468,,4.608695,,2.13234043,27.532842059281666
213,371,13.65487,-28.51759,21.54,0.76382,13.65108470636935,-28.51977902982884,,21.85517,,0.5565148,,6.575547,,3.3696034,14.334181953348821
214,372,13.63064,-28.53653,21.1,0.52288,13.62407774041689,-28.53732609380354,,22.5675526,,0.79735285,,3.41175985,,2.50495052,20.95096928694592
215,373,13.63758,-28.52599,20.5,0.29439,13.63729017123866,-28.52516277147382,21.076561,,0.360583574,,13.4703007,,4.472532,,3.1159262700456436
216,374,13.63275,-28.52499,20.47,0.36442,13.63729017123866,-28.52516277147382,21.076561,,0.360583574,,13.4703007,,4.472532,,14.37397704008749
217,375,13.63433,-28.51802,20.07,0.32377,13.63729017123866,-28.52516277147382,21.076561,,0.360583574,,13.4703007,,4.472532,,27.365672226481017
218,376,13.62988,-28.51775,19.4,0.32407,13.63729017123866,-28.52516277147382,21.076561,,0.360583574,,13.4703007,,4.472532,,35.51806197397475
219,377,13.62739,-28.5179,22.09,0.24777,13.63729017123866,-28.52516277147382,21.076561,,0.360583574,,13.4703007,,4.472532,,40.795260618358824
220,378,13.62395,-28.51627,20.37,0.32478,13.6133437970558,-28.50506426300957,,22.6840782,,0.552060962,,3.06455946,,1.55784857,52.46997059036145
221,379,13.62918,-28.51061,20.42,0.32463,13.63350830372004,-28.50367931059524,,21.89631,,0.4074608,,6.33103943,,2.3753686,28.460793703834334
222,380,13.63134,-28.50576,22.5,0.32245,13.63350830372004,-28.50367931059524,,21.89631,,0.4074608,,6.33103943,,2.3753686,10.156872536435369
223,381,13.60605,-28.52516,20.36,0.29481,13.60159292299775,-28.52378795140394,,22.7974968,,1.09870088,,2.76058459,,2.79287,14.93802181008878
224,382,13.6022,-28.52676,20.86,0.35439,13.60159292299775,-28.52378795140394,,22.7974968,,1.09870088,,2.76058459,,2.79287,10.870312536870987
225,383,13.60933,-28.51596,20.47,0.48497,13.60193324178923,-28.51762740682293,,22.5029678,,0.528868556,,3.62086344,,1.76331568,24.15542696072663
226,384,13.61691,-28.5032,19.87,0.16191,13.6133437970558,-28.50506426300957,,22.6840782,,0.552060962,,3.06455946,,1.55784857,13.127376734755996
227,385,13.65023,-28.46424,21.47,0.22225,13.63548489124318,-28.46614167566329,,22.5155525,,0.5200703,,3.57913876,,1.71399975,47.16459593221947
228,386,13.6146,-28.49179,20.83,0.63155,13.61447897377719,-28.49228690269458,,22.4320087,,0.479606748,,3.86541319,,1.70707023,1.8293754359454204
229,387,13.64054,-28.46539,20.87,0.58446,13.63548489124318,-28.46614167566329,,22.5155525,,0.5200703,,3.57913876,,1.71399975,16.225486254986482
230,388,13.62084,-28.47944,19.92,0.41494,13.62550535176767,-28.4856181618764,20.256628,20.2960987,0.238669336,0.155777365,28.66494,27.6414032,6.29967,3.964922,26.694716135363663
231,389,13.6155,-28.47894,21.48,0.49121,13.62550535176767,-28.4856181618764,20.256628,20.2960987,0.238669336,0.155777365,28.66494,27.6414032,6.29967,3.964922,39.75326742963999
232,390,13.62847,-28.46398,21.17,0.58392,13.62862599136631,-28.46440074102226,,22.4874439,,0.6561467,,3.67300725,,2.21918178,1.5930919081678658
233,391,13.62677,-28.46184,21.09,0.44763,13.62862599136631,-28.46440074102226,,22.4874439,,0.6561467,,3.67300725,,2.21918178,10.93100471941179
234,392,13.57775,-28.50175,20.74,0.29331,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,78.35946059276831
235,393,13.62908,-28.45436,0.0,0.73527,13.63240880262388,-28.45673613365751,21.9654655,,0.5693911,,5.94040155,,3.11455965,,13.571204370847859
236,394,13.6391,-28.44239,0.0,0.80898,13.62631410160217,-28.43501926761894,,22.4715786,,0.451225132,,3.72707343,,1.54857206,48.397236295079885
237,395,13.57914,-28.49002,22.08,0.80238,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,55.08939601218311
238,396,13.57502,-28.49118,22.43,0.80188,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,45.44084530230305
239,397,13.57247,-28.49085,22.35,0.47682,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,38.19687096088522
240,398,13.57055,-28.48976,20.49,0.2937,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,31.00661115117661
241,399,13.58484,-28.47373,20.63,0.33646,13.58487558413417,-28.47354439327053,21.7828617,21.832,0.5035373,0.346326441,7.028412,6.717369,3.25881,2.14217544,0.6776064663084997
242,400,13.58792,-28.46857,22.74,0.33705,13.58334275350274,-28.47027726781338,,22.2898026,,0.426528841,,4.40634871,,1.7306031,15.73539639827689
243,401,13.57823,-28.47382,20.74,0.43365,13.57869513617709,-28.47310171846094,,21.9118843,,0.5205722,,6.24088526,,2.99155736,2.9754059934546273
244,402,13.56331,-28.48461,19.89,0.47781,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,1.58238958255955
245,403,13.56234,-28.48401,21.76,0.29633,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,2.3026103249298524
246,404,13.58909,-28.45683,20.83,0.28988,13.57487721494795,-28.45234200950254,,21.8688126,,0.52180475,,6.493441,,3.1199894,47.79836609911811
247,405,13.57358,-28.46862,21.05,0.60207,13.57880677860959,-28.46799895591557,,22.0649128,,0.4042951,,5.420435,,2.01791453,16.691553048818935
248,406,13.57467,-28.4643,20.96,0.25175,13.57880677860959,-28.46799895591557,,22.0649128,,0.4042951,,5.420435,,2.01791453,18.674045785174073
249,407,13.69745,-28.50535,20.85,0.64297,13.69452032366057,-28.51863716571426,,22.5063076,,0.477173567,,3.60974669,,1.5860734,48.72332176822149
250,408,13.63629,-28.55647,21.65,0.55693,13.64211485642081,-28.56447826115262,,22.3739071,,0.491682351,,4.077903,,1.846255,34.21064381387166
251,409,13.67847,-28.51722,20.65,0.1837,13.6754744700679,-28.51365578273907,21.8709183,,0.5070167,,6.48089075,,3.02570915,,15.950800841577236
252,410,13.62557,-28.55801,22.02,0.64258,13.61694564253854,-28.56465812262997,,21.3915215,,0.376951128,,10.0783806,,3.49821067,36.282478710850945
253,411,13.64794,-28.53437,20.87,0.50546,13.64779494155461,-28.53523818394871,,20.7136,,0.228933319,,18.8173923,,3.96678448,3.1589538570517712
254,412,13.62704,-28.54812,20.67,0.4195,13.63047763796363,-28.54669412331721,,21.7004948,,0.4829604,,7.58231354,,3.371968,12.021894408297964
255,413,13.63005,-28.54403,21.29,0.41938,13.63047763796363,-28.54669412331721,,21.7004948,,0.4829604,,7.58231354,,3.371968,9.685718811134075
256,414,13.65126,-28.51954,21.31,0.90673,13.65108470636935,-28.51977902982884,,21.85517,,0.5565148,,6.575547,,3.3696034,1.0236803564134802
257,415,13.62199,-28.53687,20.19,0.07902,13.62160170113747,-28.53678639940439,21.0311642,,0.3471043,,14.0454655,,4.489173,,1.2643894907733917
258,416,13.61913,-28.53651,21.19,0.72724,13.62160170113747,-28.53678639940439,21.0311642,,0.3471043,,14.0454655,,4.489173,,7.8801809792880615
259,417,13.61763,-28.52796,19.28,0.36298,13.62160170113747,-28.53678639940439,21.0311642,,0.3471043,,14.0454655,,4.489173,,34.16791337871955
260,418,13.60387,-28.53545,20.68,0.2941,13.60159292299775,-28.52378795140394,,22.7974968,,1.09870088,,2.76058459,,2.79287,42.59663652538234
261,419,13.66485,-28.4793,21.53,0.42399,13.64105137310472,-28.48226771885001,21.3078938,,0.414702773,,10.8854094,,4.15673065,,76.06049615881153
262,420,13.65489,-28.48327,21.19,0.63538,13.64105137310472,-28.48226771885001,21.3078938,,0.414702773,,10.8854094,,4.15673065,,43.93739358104277
263,421,13.64218,-28.49201,19.35,0.04223,13.64240632145889,-28.49229608088583,,21.754631,,0.3894589,,7.213515,,2.58689451,1.2543685615840579
264,422,13.64501,-28.48421,20.42,0.47701,13.64105137310472,-28.48226771885001,21.3078938,,0.414702773,,10.8854094,,4.15673065,,14.34549556581789
265,423,13.6102,-28.50599,22.31,0.69374,13.6133437970558,-28.50506426300957,,22.6840782,,0.552060962,,3.06455946,,1.55784857,10.48915358886732
266,424,13.59502,-28.5159,21.6,0.8368,13.60193324178923,-28.51762740682293,,22.5029678,,0.528868556,,3.62086344,,1.76331568,22.73524797706605
267,425,13.61902,-28.49252,21.82,0.24784,13.61447897377719,-28.49228690269458,,22.4320087,,0.479606748,,3.86541319,,1.70707023,14.392152305062531
268,426,13.62225,-28.47265,22.12,0.32417,13.62891473561999,-28.46814764642084,,22.4008656,,0.519852161,,3.97789478,,1.90415955,26.600043364866078
269,427,13.60904,-28.47893,20.53,0.58286,13.60757028251489,-28.46677705598001,21.7285442,,0.4662981,,7.388971,,3.172618,,43.99712133845851
270,428,13.6231,-28.4614,21.56,0.82771,13.62862599136631,-28.46440074102226,,22.4874439,,0.6561467,,3.67300725,,2.21918178,20.55628992237852
271,429,13.60624,-28.46914,22.52,0.9506,13.60757028251489,-28.46677705598001,21.7285442,,0.4662981,,7.388971,,3.172618,,9.491357888505089
272,430,13.60857,-28.4635,22.73,0.951,13.60757028251489,-28.46677705598001,21.7285442,,0.4662981,,7.388971,,3.172618,,12.214290646353748
273,431,13.57555,-28.48857,22.31,0.90702,13.56301090685089,-28.48425772596059,,21.9513836,,0.714931548,,6.01791859,,3.961694,42.60457946112213
274,432,13.60626,-28.45947,0.0,0.44699,13.60757028251489,-28.46677705598001,21.7285442,,0.4662981,,7.388971,,3.172618,,26.630254542839257
275,434,13.5852,-28.47238,22.09,0.33557,13.58487558413417,-28.47354439327053,21.7828617,21.832,0.5035373,0.346326441,7.028412,6.717369,3.25881,2.14217544,4.315702764502444
276,435,13.58345,-28.4701,19.43,0.33622,13.58334275350274,-28.47027726781338,,22.2898026,,0.426528841,,4.40634871,,1.7306031,0.7228022607227063
277,436,13.61256,-28.44044,21.81,0.44832,13.62028858064545,-28.44032575668217,,21.6046772,,0.306815535,,8.281875,,2.33978629,24.46848939598463
278,437,13.56546,-28.47864,21.2,0.27231,13.56512230822304,-28.47880863118828,,22.0281315,,0.617179453,,5.60721,,3.186607,1.2289875244997694
279,438,13.5922,-28.4518,20.99,0.49194,13.60231897448726,-28.44320906896287,,21.1527367,,0.2871154,,12.5575495,,3.31994987,44.52420547909709
280,439,13.5452,-28.48894,21.42,0.29599,13.52886347182557,-28.48150453683729,,22.0675888,,0.429558635,,5.40709543,,2.13873339,58.21124600527537
281,440,13.5673,-28.46742,21.29,0.68784,13.57880677860959,-28.46799895591557,,22.0649128,,0.4042951,,5.420435,,2.01791453,36.475204923806494
282,441,13.58249,-28.45117,20.27,0.29001,13.57487721494795,-28.45234200950254,,21.8688126,,0.52180475,,6.493441,,3.1199894,24.462496266768046
283,442,13.58298,-28.45143,0.0,0.81354,13.57487721494795,-28.45234200950254,,21.8688126,,0.52180475,,6.493441,,3.1199894,25.856098741494048
284,443,13.58964,-28.44248,20.92,0.44856,13.60231897448726,-28.44320906896287,,21.1527367,,0.2871154,,12.5575495,,3.31994987,40.220434523453264
285,444,13.4395,-28.37245,20.96,0.46992,13.43844614600036,-28.37158412705202,,22.47854,,0.6716206,,3.70325375,,2.29022241,4.56726075714475
286,445,13.43646,-28.38408,22.06,0.6897,13.42857642773372,-28.38053951892968,,22.3455143,,0.4979788,,4.185945,,1.91944,28.034302266661136
287,446,13.43337,-28.38903,20.87,0.29278,13.42857642773372,-28.38053951892968,,22.3455143,,0.4979788,,4.185945,,1.91944,34.128605115076795
288,447,13.43062,-28.39244,20.95,0.29278,13.4220034879886,-28.3911715375681,,22.28428,,0.465172529,,4.42881346,,1.89701879,27.667759896466233
289,448,13.42837,-28.42429,21.18,0.437,13.43154807435469,-28.41985086176225,,22.7538929,,0.655421734,,2.87370443,,1.73433542,18.88473923611493
290,449,13.42703,-28.37591,21.13,0.67435,13.42857642773372,-28.38053951892968,,22.3455143,,0.4979788,,4.185945,,1.91944,17.371131129633408
291,450,13.4242,-28.38146,21.45,0.67412,13.42857642773372,-28.38053951892968,,22.3455143,,0.4979788,,4.185945,,1.91944,14.252058904142944
292,451,13.42325,-28.42052,22.07,1.00316,13.42302465361472,-28.42146479949988,,22.710825,,0.5202349,,2.98998857,,1.43231714,3.4753034436950787
293,452,13.41666,-28.3998,22.04,0.45041,13.4154955108479,-28.40510395684976,,22.2913265,,0.5114423,,4.400165,,2.07221961,19.447060264276427
294,453,13.41371,-28.4031,19.05,0.20403,13.4154955108479,-28.40510395684976,,22.2913265,,0.5114423,,4.400165,,2.07221961,9.165875542661155
295,454,13.41025,-28.388,21.8,0.43879,13.4140734988498,-28.3934389809395,,22.8098679,,0.6283273,,2.72930884,,1.57909691,23.022139109720953
296,455,13.40761,-28.42311,21.02,0.11549,13.41905296148316,-28.42196344841835,21.80233,,0.4414223,,6.90350437,,2.80604124,,36.46348544093913
297,456,13.39989,-28.37301,22.07,0.43894,13.39813757753605,-28.37713708226244,22.1517544,,0.5172827,,5.00380373,,2.383408,,15.860521822654153
298,457,13.39588,-28.3775,21.33,0.45191,13.39813757753605,-28.37713708226244,22.1517544,,0.5172827,,5.00380373,,2.383408,,7.269055287679619
299,458,13.39389,-28.41119,21.33,0.53435,13.38316391347305,-28.41648136014086,,22.8939381,,0.6262147,,2.52594614,,1.45652354,38.93961922965326
300,459,13.39048,-28.37374,21.63,0.44916,13.39813757753605,-28.37713708226244,22.1517544,,0.5172827,,5.00380373,,2.383408,,27.163803261887555
301,460,13.38872,-28.43125,21.31,0.68834,13.3764602426527,-28.42199293296675,21.7339859,,0.433897972,,7.352036,,2.93741584,,51.15744269616363
302,461,13.38509,-28.38292,20.3,0.13826,13.37792725000542,-28.39114514354092,,22.0716,,0.4319011,,5.387157,,2.14246678,37.30155191623774
303,462,13.38279,-28.40286,21.79,0.92208,13.39276443795049,-28.40007859475541,,22.8879223,,1.21933842,,2.53998423,,2.851842,33.13509270687697
304,463,13.38039,-28.39091,21.53,0.48424,13.37792725000542,-28.39114514354092,,22.0716,,0.4319011,,5.387157,,2.14246678,7.845340051102593
305,464,13.37451,-28.38948,21.19,0.53971,13.37273644581929,-28.39108822663459,22.2020912,,0.674514234,,4.77711058,,2.967062,,8.066542850631144
306,465,13.36898,-28.39219,20.61,0.11764,13.37273644581929,-28.39108822663459,22.2020912,,0.674514234,,4.77711058,,2.967062,,12.540392600641669
307,466,13.36594,-28.40639,20.11,0.4506,13.36222857171596,-28.40120662830564,20.9770775,21.2502174,0.3659536,0.347998381,14.7628841,11.4792347,4.9747057,3.67841172,22.05281001449655
308,467,13.35835,-28.43441,21.8,0.35129,13.34816788376112,-28.41709094041239,,22.10746,,0.5766356,,5.21213341,,2.767497,70.18920027461529
309,468,13.35665,-28.42788,21.14,0.4512,13.34816788376112,-28.41709094041239,,22.10746,,0.5766356,,5.21213341,,2.767497,47.220542150943324
310,469,13.35488,-28.42757,21.07,0.45265,13.34816788376112,-28.41709094041239,,22.10746,,0.5766356,,5.21213341,,2.767497,43.29840684070438
311,470,13.35301,-28.39352,22.22,0.43437,13.35578174359152,-28.40330019882647,,23.382206,,1.11149,,1.61107922,,1.64889359,36.286338008607736
312,471,13.34881,-28.41739,21.0,0.50403,13.34816788376112,-28.41709094041239,,22.10746,,0.5766356,,5.21213341,,2.767497,2.3005471063047933
313,472,13.34906,-28.41749,0.0,0.50412,13.34816788376112,-28.41709094041239,,22.10746,,0.5766356,,5.21213341,,2.767497,3.168977959345311
314,474,13.34021,-28.39503,21.64,0.28947,13.34302221508664,-28.38508210690864,,22.4046974,,0.585293949,,3.963882,,2.1363132,36.903287046130266
315,475,13.33828,-28.4497,20.73,0.50467,13.33542214414156,-28.44877538526626,20.523035,20.271946,0.239193559,0.146248177,22.4278622,28.263176,4.939779,3.80611229,9.63884367148686
316,476,13.33535,-28.4485,19.01,0.21748,13.33542214414156,-28.44877538526626,20.523035,20.271946,0.239193559,0.146248177,22.4278622,28.263176,4.939779,3.80611229,1.0173469211275075
317,477,13.33192,-28.4145,19.39,0.11575,13.32141271579348,-28.40988814277597,21.1443825,20.6961689,0.328973681,0.202201352,12.6546164,19.1219444,3.83336616,3.56029725,37.1825091251674
318,478,13.33023,-28.44533,20.83,0.35125,13.33542214414156,-28.44877538526626,20.523035,20.271946,0.239193559,0.146248177,22.4278622,28.263176,4.939779,3.80611229,20.589994890992475
319,479,13.32737,-28.43673,21.85,0.60496,13.33542214414156,-28.44877538526626,20.523035,20.271946,0.239193559,0.146248177,22.4278622,28.263176,4.939779,3.80611229,50.29967892469615
320,480,13.32478,-28.38487,20.32,0.44658,13.31554015821466,-28.37801039281184,,22.3344231,,0.504218459,,4.22893143,,1.96344864,38.292003980522566
321,481,13.32126,-28.38839,20.93,0.76563,13.31554015821466,-28.37801039281184,,22.3344231,,0.504218459,,4.22893143,,1.96344864,41.52655263221935
322,482,13.32023,-28.38162,20.79,0.45241,13.31554015821466,-28.37801039281184,,22.3344231,,0.504218459,,4.22893143,,1.96344864,19.736004966087933
323,483,13.31786,-28.41238,22.01,0.33,13.32141271579348,-28.40988814277597,21.1443825,20.6961689,0.328973681,0.202201352,12.6546164,19.1219444,3.83336616,3.56029725,14.388208962063372
324,488,13.53517,-28.39048,18.48,0.11678,13.53805431735773,-28.3834546228873,21.6375866,,0.460561663,,8.034657,,3.407417,,26.89053436254634
325,490,13.52245,-28.39496,19.93,0.2903,13.53755642425988,-28.40298585619871,,22.4501553,,0.5138618,,3.801349,,1.79868126,55.886784317992976
326,492,13.50288,-28.38738,20.29,0.29203,13.48829219623025,-28.37403328231525,,22.6296921,,0.543497264,,3.22197723,,1.61246407,66.65919425047842
327,493,13.514,-28.40416,0.0,0.29362,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,51.397356409518004
328,494,13.51111,-28.40416,19.37,0.29436,13.49358223794343,-28.40468652758306,,21.5107937,,0.3604291,,9.029878,,2.9968977,55.53581519566627
329,496,13.49403,-28.39964,20.03,0.29068,13.49358223794343,-28.40468652758306,,21.5107937,,0.3604291,,9.029878,,2.9968977,18.222747132709003
330,497,13.47943,-28.39385,19.45,0.29458,13.47067694007906,-28.39083935812829,,22.0454674,,0.440427572,,5.5183897,,2.23798418,29.764103814454124
331,499,13.46996,-28.41918,20.47,0.41901,13.47007472424303,-28.4199377095691,,22.2146263,,0.473498076,,4.72225475,,2.058912,2.751832735430852
332,500,13.45171,-28.40952,19.83,0.29382,13.46480797793105,-28.40522079389358,,22.5718536,,0.582410932,,3.39827442,,1.82246053,44.26863908446529
333,501,13.49442,-28.45022,20.13,0.29272,13.4930474484958,-28.44867373396324,,22.493885,,0.438474119,,3.65128541,,1.47421193,7.061235326049546
334,503,13.49715,-28.46273,20.95,0.29159,13.49390625475212,-28.47286700836851,,22.47713,,0.5523269,,3.708066,,1.88587916,37.909581522255884
335,504,13.48137,-28.4684,0.0,0.29383,13.47811867641354,-28.46966853922071,,21.8972187,,0.386736,,6.32574844,,2.25266528,11.257270987869235
336,505,13.53282,-28.42117,21.42,0.68657,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,34.39885597423701
337,506,13.52543,-28.41227,20.74,0.29297,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,10.669358079979895
338,507,13.55394,-28.41547,0.0,0.44596,13.56067125777103,-28.41674777253328,,21.7004833,,0.357017577,,7.582391,,2.4926765,21.803626787968735
339,508,13.54494,-28.39885,19.62,0.44603,13.54047227358614,-28.39828638191474,,21.3266182,,0.315423965,,10.6992226,,3.10754251,14.293048202327235
340,509,13.51412,-28.40401,0.0,0.29157,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,51.57096109632334
341,510,13.51396,-28.40356,0.0,0.2935,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,53.14960727592682
342,511,13.5137,-28.40299,0.0,0.2929,13.52442935213248,-28.41510001695875,,22.173336,,0.472773343,,4.905293,,2.13544345,55.27075965956804
343,512,13.51309,-28.39797,19.14,0.29256,13.49358223794343,-28.40468652758306,,21.5107937,,0.3604291,,9.029878,,2.9968977,66.33864315938294
344,513,13.50141,-28.3939,20.16,0.28637,13.49358223794343,-28.40468652758306,,21.5107937,,0.3604291,,9.029878,,2.9968977,46.06908545892053
345,516,13.53013,-28.35934,18.98,0.07437,13.52959857790664,-28.35968358028074,,21.8951912,,0.423673421,,6.33756971,,2.472431,2.0890473183397025
346,517,13.5217,-28.35825,18.2,0.1835,13.52959857790664,-28.35968358028074,,21.8951912,,0.423673421,,6.33756971,,2.472431,25.549057480111202
347,518,13.50696,-28.35644,18.95,0.29156,13.50412824324282,-28.35565546550548,,22.313427,,0.5875947,,4.311502,,2.33279514,9.40521951624413
348,519,13.50437,-28.35429,18.53,0.44712,13.50412824324282,-28.35565546550548,,22.313427,,0.5875947,,4.311502,,2.33279514,4.974985292402906
349,520,13.5058,-28.35107,20.83,0.44624,13.50412824324282,-28.35565546550548,,22.313427,,0.5875947,,4.311502,,2.33279514,17.33650955938839
350,523,13.4714,-28.34922,20.07,0.447,13.46381164940231,-28.35828305569712,,22.0707283,,0.4421945,,5.391487,,2.195291,40.52752146753697
351,524,13.46836,-28.34444,21.04,0.68695,13.45605786122994,-28.3525608338176,21.936,,0.473797023,,6.103824,,2.662959,,48.722224519995805
352,525,13.53562,-28.32498,0.0,0.3947,13.5308350612562,-28.325419040385,,21.652216,,0.339472026,,7.92708254,,2.47792149,15.245466884962756
