,num,ra,dec,Rmag,redshift,ID,KIDS_TILE,RAJ2000,DECJ2000,FLUX_RADIUS,CLASS_STAR,MAG_GAAP_u,MAG_GAAP_g,MAG_GAAP_r,MAG_GAAP_i,MAG_GAAP_Z,MAG_GAAP_Y,Z_B,Z_ML,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,angularsep
121,252,13.50599,-28.39657,21.81,0.29656,KiDSDR4 J005401.448-282347.77 ,KIDS_13.5_-28.2 ,13.506034,-28.396605,3.81608510017395,0.012719250284135342,24.488466262817383,23.436323165893555,22.24680519104004,21.77705955505371,21.479270935058594,21.560583114624023,0.51,0.52,0.07593504339456558,0.059168070554733276,0.040932200849056244,0.030417010188102722,0.18786129018753037
122,253,13.51902,-28.41399,23.29,0.7209,KiDSDR4 J005404.574-282450.61 ,KIDS_13.5_-28.2 ,13.51906,-28.414059,3.411375045776367,0.057449910789728165,23.848297119140625,24.012910842895508,23.387025833129883,23.05430030822754,22.685928344726562,23.995519638061523,0.6799999999999999,0.7799999999999999,0.07541154325008392,0.058760158717632294,0.040650010108947754,0.030207309871912003,0.27882512031334494
123,258,13.51469,-28.43876,22.68,0.62766,KiDSDR4 J005403.537-282619.79 ,KIDS_13.5_-28.2 ,13.514739,-28.438831,2.623800039291382,0.03908621892333031,24.541093826293945,24.38141632080078,23.066387176513672,22.29349708557129,21.763214111328125,21.055896759033203,1.09,1.11,0.07277525216341019,0.05670598894357681,0.03922893851995468,0.0291513092815876,0.2989840353498075
124,259,13.51884,-28.43975,22.15,0.46659,KiDSDR4 J005404.533-282623.44 ,KIDS_13.5_-28.2 ,13.518888,-28.439845,3.2528209686279297,0.010042799636721611,23.482261657714844,23.531736373901367,22.439769744873047,22.145774841308594,21.644577026367188,22.197866439819336,0.44,0.45,0.07289349287748337,0.05679811164736748,0.03929267078638077,0.029198670759797096,0.37423472885674025
125,260,13.51171,-28.44719,22.9,0.83528,KiDSDR4 J005402.809-282650.31 ,KIDS_13.5_-28.2 ,13.511707,-28.44731,2.8977110385894775,0.07126252353191376,24.10783576965332,23.8616943359375,23.455827713012695,22.63493537902832,22.130491256713867,22.215036392211914,0.91,0.92,0.07184208929538727,0.055978868156671524,0.038725920021533966,0.028777509927749634,0.4321043547125776
126,261,13.51555,-28.44869,22.81,0.62748,KiDSDR4 J005403.737-282655.68 ,KIDS_13.5_-28.2 ,13.515574,-28.448802,3.0236339569091797,0.003987024072557688,,23.740907669067383,23.2777042388916,22.421823501586914,22.28937339782715,22.409719467163086,0.77,0.77,0.07190482318401337,0.05602775141596794,0.038759730756282806,0.028802640736103058,0.41029400620162193
127,262,13.48586,-28.46612,22.87,0.50304,KiDSDR4 J005356.615-282758.46 ,KIDS_13.5_-28.2 ,13.485899,-28.466239,2.0849668979644775,0.23041580617427826,24.17107582092285,23.849720001220703,23.08031463623047,22.320812225341797,22.366111755371094,21.910930633544922,0.71,0.72,0.06875220686197281,0.05357126146554947,0.03706035017967224,0.0275398101657629,0.4458255271421256
128,264,13.53387,-28.45892,22.88,0.43551,KiDSDR4 J005408.133-282732.50 ,KIDS_13.5_-28.2 ,13.533889,-28.45903,2.3288888931274414,0.011655979789793491,,23.86132049560547,23.150676727294922,23.113481521606445,22.804704666137695,23.365047454833984,0.39,3.25,0.07179504632949829,0.055942218750715256,0.03870056942105293,0.028758669272065163,0.40053982498057744
129,265,13.51118,-28.46608,22.82,1.30353,KiDSDR4 J005402.686-282758.27 ,KIDS_13.5_-28.2 ,13.511194,-28.466186999999998,2.1879830360412598,0.18510490655899048,23.32448959350586,23.210552215576172,23.265247344970703,23.217411041259766,22.373905181884766,21.92393684387207,1.26,1.26,0.07145869731903076,0.05568014085292816,0.03851925954222679,0.02862394042313099,0.3877397501833744
130,266,13.55328,-28.45736,22.94,0.68301,KiDSDR4 J005412.794-282726.91 ,KIDS_13.5_-28.2 ,13.55331,-28.457476,2.9035539627075195,0.014844270423054695,23.857852935791016,24.301687240600586,23.283771514892578,22.113842010498047,22.01595115661621,22.151988983154297,0.73,0.74,0.07164367288351059,0.05582426115870476,0.03861895948648453,0.02869803085923195,0.42825852176057316
131,267,13.53093,-28.46591,22.67,0.96102,KiDSDR4 J005407.440-282757.64 ,KIDS_13.5_-28.2 ,13.531002,-28.466012,3.2945690155029297,0.14121510088443756,23.36860466003418,23.580211639404297,23.114309310913086,22.009366989135742,22.011510848999023,21.959239959716797,0.8700000000000001,0.88,0.07144304364919662,0.0556679405272007,0.038510821759700775,0.028617670759558678,0.43215426694351866
132,268,13.52309,-28.46982,22.43,1.02295,KiDSDR4 J005405.546-282811.61 ,KIDS_13.5_-28.2 ,13.523109,-28.469894,2.4811909198760986,0.10142750293016434,23.636137008666992,23.509546279907227,23.29088592529297,22.452728271484375,21.71355628967285,21.564006805419922,0.98,0.98,0.07196176797151566,0.05607211962342262,0.03879043087363243,0.02882545068860054,0.27310138551661095
133,271,13.56425,-28.46469,22.36,0.8201,KiDSDR4 J005415.432-282753.43 ,KIDS_13.5_-28.2 ,13.564302999999999,-28.464842,2.3073580265045166,0.861031174659729,,25.011322021484375,23.070091247558594,22.15006446838379,21.356428146362305,20.84042739868164,0.8600000000000001,0.88,0.07071497291326523,0.05510061979293823,0.03811835125088692,0.028326019644737244,0.5723308674409089
134,274,13.54779,-28.37007,0.0,0.18345,KiDSDR4 J005411.530-282213.24 ,KIDS_13.5_-28.2 ,13.548044,-28.370345,4.470734119415283,0.00585642084479332,23.39727020263672,22.790748596191406,22.23677635192871,22.065330505371094,22.120927810668945,21.827308654785156,0.39,0.39,0.08245477825403214,0.06424819678068161,0.044446609914302826,0.03302859887480736,1.2757129967432193
135,275,13.55553,-28.3848,22.62,0.98627,KiDSDR4 J005413.339-282305.56 ,KIDS_13.5_-28.2 ,13.555582000000001,-28.384878,3.483738899230957,0.008249872364103794,,24.392913818359375,23.287145614624023,22.48676109313965,22.18450927734375,21.565637588500977,0.99,1.04,0.08117824047803879,0.06325352936983109,0.04375850036740303,0.03251725062727928,0.32553444813563387
136,276,13.55045,-28.3833,23.25,0.8284,KiDSDR4 J005412.125-282300.17 ,KIDS_13.5_-28.2 ,13.550523,-28.383383000000002,3.1417479515075684,0.002167220925912261,23.289939880371094,23.919763565063477,23.46202850341797,23.01026725769043,22.596572875976562,22.702293395996094,0.7799999999999999,0.8300000000000001,0.08096463978290558,0.063087098300457,0.04364335909485817,0.032431699335575104,0.37780758129599706
137,277,13.56435,-28.40551,0.0,0.82612,KiDSDR4 J005415.533-282419.92 ,KIDS_13.5_-28.2 ,13.564724,-28.405534,4.176856994628906,0.0006404179730452597,23.786678314208984,24.162202835083008,22.760086059570312,21.7178955078125,21.263042449951172,20.77471160888672,0.74,0.76,0.07972481846809387,0.06212104111909866,0.0429750494658947,0.03193506971001625,1.1874445741284911
138,278,13.56471,-28.40548,21.88,0.8248,KiDSDR4 J005415.533-282419.92 ,KIDS_13.5_-28.2 ,13.564724,-28.405534,4.176856994628906,0.0006404179730452597,23.786678314208984,24.162202835083008,22.760086059570312,21.7178955078125,21.263042449951172,20.77471160888672,0.74,0.76,0.07972481846809387,0.06212104111909866,0.0429750494658947,0.03193506971001625,0.19939078412079117
139,279,13.55561,-28.39893,22.02,0.71882,KiDSDR4 J005413.365-282356.58 ,KIDS_13.5_-28.2 ,13.555688,-28.399051999999998,5.8195648193359375,0.0003147292882204056,23.98410415649414,23.1969051361084,22.349733352661133,21.666257858276367,21.468040466308594,21.04340934753418,0.75,0.75,0.0797281414270401,0.062123630195856094,0.04297684133052826,0.0319363996386528,0.5038942643238097
140,280,13.55951,-28.40734,22.76,0.49138,KiDSDR4 J005414.299-282426.69 ,KIDS_13.5_-28.2 ,13.55958,-28.407415,3.7274889945983887,0.00031770800705999136,23.496978759765625,23.815156936645508,23.057767868041992,22.78343963623047,22.687915802001953,23.032062530517578,0.47000000000000003,0.35,0.07914005219936371,0.06166538968682289,0.042659830302000046,0.03170083090662956,0.34932990820036025
141,281,13.54861,-28.4008,22.93,0.28908,KiDSDR4 J005411.677-282403.15 ,KIDS_13.5_-28.2 ,13.548657,-28.400876,1.9960980415344238,0.9558144211769104,23.59329605102539,23.935832977294922,23.272960662841797,23.187278747558594,22.34105110168457,23.01749038696289,0.72,0.72,0.07902220636606216,0.0615735687315464,0.04259631037712097,0.031653620302677155,0.31146255768223496
142,282,13.55068,-28.40457,22.81,1.0997,KiDSDR4 J005412.164-282417.10 ,KIDS_13.5_-28.2 ,13.550685,-28.404750999999997,4.030447006225586,0.25602638721466064,23.821128845214844,25.22921371459961,23.51173973083496,22.790512084960938,21.457128524780273,20.9145565032959,0.93,0.92,0.07876197248697281,0.061370790004730225,0.04245603084564209,0.03154937922954559,0.651792331333911
143,283,13.53389,-28.39621,22.31,0.63182,KiDSDR4 J005408.136-282346.55 ,KIDS_13.5_-28.2 ,13.533901,-28.396265,3.702157974243164,0.00881191622465849,23.510282516479492,23.64055061340332,23.009708404541016,22.730775833129883,22.010122299194336,21.949337005615234,0.81,0.8200000000000001,0.07845214754343033,0.061129380017519,0.04228902980685234,0.03142527863383293,0.20104103943771592
144,287,13.52054,-28.40257,23.91,0.98032,KiDSDR4 J005404.942-282409.67 ,KIDS_13.5_-28.2 ,13.520594,-28.402687,2.839353084564209,0.5393072962760925,,,23.960493087768555,22.518505096435547,21.657751083374023,21.362396240234375,1.0,1.0,0.07666841894388199,0.05973951891064644,0.041327521204948425,0.030710779130458832,0.4545879988463616
145,288,13.5192,-28.40365,0.0,0.68969,KiDSDR4 J005404.695-282413.42 ,KIDS_13.5_-28.2 ,13.519563,-28.403728,5.675827980041504,0.03279285877943039,,25.031309127807617,23.15302276611328,22.13311767578125,21.876602172851562,21.961139678955078,0.5700000000000001,0.55,0.0765027105808258,0.05961040034890175,0.041238199919462204,0.030644400045275688,1.1832851703525202
146,291,13.51606,-28.43211,23.47,1.00245,KiDSDR4 J005403.866-282555.90 ,KIDS_13.5_-28.2 ,13.516112,-28.432195999999998,2.1516590118408203,0.07443291693925858,23.64093589782715,24.12421417236328,23.893524169921875,23.099876403808594,22.474905014038086,21.742616653442383,1.33,1.37,0.07347176969051361,0.05724870041012764,0.03960438817739487,0.029430309310555458,0.35064508741964856
147,292,13.50005,-28.41411,23.42,0.99989,KiDSDR4 J005400.018-282451.06 ,KIDS_13.5_-28.2 ,13.500076,-28.414185,2.241549015045166,0.06103362888097763,,24.725807189941406,23.60613250732422,22.481992721557617,21.731048583984375,21.675195693969727,0.8500000000000001,0.88,0.0743347704410553,0.0579211488366127,0.040069580078125,0.029775990173220634,0.28227160558761805
148,294,13.46225,-28.3846,22.74,0.43689,KiDSDR4 J005350.945-282304.85 ,KIDS_13.5_-28.2 ,13.462271,-28.384681,3.140934944152832,0.0007852714043110609,23.874155044555664,23.90569305419922,23.090782165527344,22.70911979675293,22.583539962768555,22.99013328552246,0.62,0.15000000000000002,0.07302038371562958,0.05689698085188866,0.03936107084155083,0.029249489307403564,0.2990890875614297
149,295,13.47064,-28.40457,22.34,0.76363,KiDSDR4 J005352.961-282416.73 ,KIDS_13.5_-28.2 ,13.470671,-28.404649,2.85703706741333,0.02062045969069004,,25.161983489990234,23.181793212890625,21.739608764648438,21.21390151977539,20.987071990966797,0.74,0.74,0.07247679680585861,0.05647343024611473,0.039068061858415604,0.02903175912797451,0.30086480526533455
150,296,13.48109,-28.41952,22.46,0.82181,KiDSDR4 J005355.467-282510.51 ,KIDS_13.5_-28.2 ,13.481114,-28.419587,2.5919840335845947,0.4415625035762787,,25.13720703125,22.90350914001465,21.750085830688477,21.205717086791992,20.76591682434082,0.62,0.61,0.0707496777176857,0.055127669125795364,0.03813707083463669,0.0283399298787117,0.2528864499678579
151,297,13.46064,-28.3981,22.87,0.82223,KiDSDR4 J005350.555-282353.50 ,KIDS_13.5_-28.2 ,13.460650000000001,-28.398195,2.3250319957733154,0.17351989448070526,23.10048484802246,23.4896183013916,23.259550094604492,22.461868286132812,22.258853912353516,21.91115951538086,0.9,0.89,0.07331033051013947,0.05712291970849037,0.039517369121313095,0.02936564013361931,0.343463034467828
152,298,13.45826,-28.39708,22.85,0.64548,KiDSDR4 J005349.991-282349.63 ,KIDS_13.5_-28.2 ,13.458299,-28.39712,3.6943390369415283,0.018740100786089897,23.86724281311035,23.540390014648438,22.878761291503906,22.294837951660156,22.065906524658203,22.02281951904297,0.73,0.73,0.0734647810459137,0.057243261486291885,0.039600618183612823,0.029427509754896164,0.18970962487239051
153,301,13.46842,-28.42165,23.21,0.82204,KiDSDR4 J005352.418-282518.14 ,KIDS_13.5_-28.2 ,13.468412,-28.421708000000002,3.8447439670562744,0.2649501860141754,24.14583969116211,25.5244083404541,23.421754837036133,23.33818817138672,22.038251876831055,21.958248138427734,0.89,1.1400000000000001,0.0706280991435051,0.05503293126821518,0.03807153180241585,0.028291229158639908,0.2103306509927478
154,302,13.47483,-28.43514,23.32,0.96868,KiDSDR4 J005353.968-282606.65 ,KIDS_13.5_-28.2 ,13.474867,-28.435183000000002,2.5890820026397705,0.056096240878105164,24.60190773010254,23.961708068847656,23.552326202392578,22.981966018676758,22.11979103088379,21.952693939208984,1.23,1.26,0.0708354189991951,0.05519447848200798,0.03818327933549881,0.028374269604682922,0.19411992326912106
155,303,13.47605,-28.44647,23.57,0.6937,KiDSDR4 J005354.253-282647.61 ,KIDS_13.5_-28.2 ,13.476055,-28.446559999999998,1.9902390241622925,0.6845638155937195,,25.316204071044922,23.853199005126953,22.979690551757812,22.300334930419922,21.590606689453125,0.7899999999999999,0.77,0.07001557946205139,0.054555658251047134,0.03774135932326317,0.02804587036371231,0.324386320647682
156,304,13.54897,-28.42511,0.0,-0.0002,KiDSDR4 J005411.842-282531.00 ,KIDS_13.5_-28.2 ,13.549344,-28.425278,1.6040890216827393,0.9730814099311829,,24.282054901123047,22.74505043029785,21.5206241607666,20.83981704711914,20.5428524017334,0.59,5.0,0.07645084708929062,0.059569988399744034,0.04121024161577225,0.030623629689216614,1.329594564702451
157,305,13.49828,-28.44296,22.78,0.42898,KiDSDR4 J005359.593-282634.99 ,KIDS_13.5_-28.2 ,13.498308,-28.443055,2.248131036758423,0.07457364350557327,24.0142822265625,23.65411949157715,23.1076717376709,22.754873275756836,24.565523147583008,23.22875213623047,0.61,0.42000000000000004,0.07139773666858673,0.055632639676332474,0.03848639875650406,0.028599519282579422,0.3532983603600303
158,306,13.49233,-28.44914,21.67,0.84358,KiDSDR4 J005358.168-282657.22 ,KIDS_13.5_-28.2 ,13.492369,-28.44923,4.916968822479248,0.00035726738860830665,23.735973358154297,22.815420150756836,22.16646385192871,21.355228424072266,20.983959197998047,20.88895606994629,0.9,0.89,0.07060383260250092,0.055014029145240784,0.03805844858288765,0.02828150987625122,0.3467199727499599
159,307,13.54239,-28.43648,22.34,0.2922,KiDSDR4 J005410.181-282611.64 ,KIDS_13.5_-28.2 ,13.542424,-28.436568,2.891292095184326,0.013249300420284271,23.776226043701172,23.582448959350586,22.752225875854492,22.506711959838867,22.13775634765625,21.913375854492188,0.56,0.03,0.07364057749509811,0.05738024041056633,0.039695389568805695,0.02949793078005314,0.3345846016998243
160,308,13.54824,-28.43737,22.23,0.77452,KiDSDR4 J005411.562-282614.99 ,KIDS_13.5_-28.2 ,13.548175,-28.437499000000003,3.1614580154418945,0.007042069919407368,24.109172821044922,24.312297821044922,23.095069885253906,22.480592727661133,21.625186920166016,21.46500015258789,0.8500000000000001,0.96,0.07353795319795609,0.05730026960372925,0.03964006155729294,0.029456809163093567,0.5079434986323533
161,309,13.5121,-28.45078,22.4,0.63843,KiDSDR4 J005402.913-282703.09 ,KIDS_13.5_-28.2 ,13.512139,-28.450859,3.096446990966797,0.006542922928929329,,23.82147979736328,23.001811981201172,22.124801635742188,22.08912467956543,22.388465881347656,0.72,0.72,0.07173284888267517,0.05589374899864197,0.038667041808366776,0.02873375080525875,0.31003488259593454
162,313,13.51541,-28.46216,22.43,0.55905,KiDSDR4 J005403.703-282744.08 ,KIDS_13.5_-28.2 ,13.515433,-28.462246,2.253135919570923,0.27390408515930176,23.9654541015625,23.472793579101562,22.547988891601562,21.98248863220215,21.72299575805664,21.48284149169922,0.63,0.64,0.07182546705007553,0.05596591904759407,0.038716960698366165,0.028770849108695984,0.31804221488626994
163,315,13.49381,-28.47166,21.52,0.43526,KiDSDR4 J005358.522-282818.35 ,KIDS_13.5_-28.2 ,13.493845,-28.471766000000002,5.257285118103027,0.0003239121870137751,23.669719696044922,23.166650772094727,22.360000610351562,22.213287353515625,21.782255172729492,22.313335418701172,0.39,0.38,0.07028674334287643,0.0547669492661953,0.03788752108812332,0.028154490515589714,0.39734931237760596
164,317,13.5485,-28.46065,22.52,0.82372,KiDSDR4 J005411.647-282738.58 ,KIDS_13.5_-28.2 ,13.548531,-28.460718,2.1538069248199463,0.647121787071228,23.732656478881836,23.356977462768555,22.942096710205078,22.51190948486328,22.27338409423828,21.83951759338379,0.96,1.2,0.0715324729681015,0.055737610906362534,0.038559019565582275,0.02865348942577839,0.2637292248677193
165,318,13.55532,-28.46298,22.49,0.68151,KiDSDR4 J005413.285-282747.04 ,KIDS_13.5_-28.2 ,13.555358,-28.463069,2.73893404006958,0.25578179955482483,23.855241775512695,25.169166564941406,23.145294189453125,22.255985260009766,21.42558479309082,21.04220199584961,0.88,0.9,0.0711916983127594,0.05547209084033966,0.03837532922625542,0.028516989201307297,0.34222749348213066
166,319,13.52622,-28.47446,22.78,0.43446,KiDSDR4 J005406.293-282828.44 ,KIDS_13.5_-28.2 ,13.526222,-28.474567999999998,3.1610960960388184,0.04800117015838623,23.979278564453125,24.069255828857422,23.14192771911621,22.289329528808594,22.343456268310547,22.823505401611328,0.6799999999999999,0.69,0.07196232676506042,0.05607255920767784,0.0387907400727272,0.028825679793953896,0.38885150940600643
167,321,13.47218,-28.38214,22.34,0.29288,KiDSDR4 J005353.333-282256.03 ,KIDS_13.5_-28.2 ,13.472222,-28.382232000000002,2.5850698947906494,0.684088408946991,,23.861831665039062,22.47821807861328,22.07472801208496,21.57337760925293,21.728431701660156,0.26,0.22,0.0769200474023819,0.05993558093905449,0.041463159024715424,0.030811570584774017,0.356916164285653
168,322,13.49444,-28.38793,22.73,0.2935,KiDSDR4 J005358.678-282316.85 ,KIDS_13.5_-28.2 ,13.494495,-28.388014,3.030885934829712,0.014173910021781921,24.622026443481445,23.520870208740234,22.717622756958008,22.52779197692871,22.507001876831055,22.666351318359375,0.41000000000000003,0.31,0.07684007287025452,0.05987326055765152,0.04142004996538162,0.030779529362916946,0.34898134612724185
169,323,13.6721,-28.35075,22.51,0.47625,KiDSDR4 J005441.307-282103.07 ,KIDS_13.5_-28.2 ,13.672114,-28.350853999999998,2.596142053604126,0.025663739070296288,24.07299041748047,23.87775421142578,22.62364959716797,22.28418731689453,21.996519088745117,21.592300415039062,0.5,0.26,0.07510147988796234,0.058518558740615845,0.04048287123441696,0.03008311055600643,0.37701818678386445
170,324,13.70106,-28.35907,21.73,0.67462,KiDSDR4 J005448.261-282132.93 ,KIDS_13.5_-28.2 ,13.70109,-28.359147999999998,3.4489340782165527,0.2641085982322693,24.65389633178711,24.073808670043945,22.28464698791504,21.20755386352539,20.778417587280273,20.430707931518555,0.62,0.6,0.07779417932033539,0.06061670184135437,0.04193434864282608,0.0311617199331522,0.296447282015665
171,325,13.68849,-28.3607,20.04,0.27305,KiDSDR4 J005445.242-282138.84 ,KIDS_13.5_-28.2 ,13.68851,-28.360789,3.6177799701690674,0.028671959415078163,21.748193740844727,21.08835792541504,20.48392677307129,20.314313888549805,20.03898048400879,20.12924575805664,0.29000000000000004,0.29000000000000004,0.07724978774785995,0.06019251048564911,0.04164090007543564,0.030943650752305984,0.326604370035579
172,326,13.65925,-28.36345,21.58,0.23782,KiDSDR4 J005438.228-282148.68 ,KIDS_13.5_-28.2 ,13.659284,-28.363523,2.4297900199890137,0.7511569261550903,23.306440353393555,22.640790939331055,21.9137020111084,21.675994873046875,21.285566329956055,21.404476165771484,0.24000000000000002,0.23,0.07830630987882614,0.061015740036964417,0.0422104112803936,0.03136685863137245,0.28401485198889537
173,327,13.68553,-28.36552,22.19,0.72289,KiDSDR4 J005444.531-282156.23 ,KIDS_13.5_-28.2 ,13.685549,-28.365622000000002,2.3984949588775635,0.3376336097717285,23.362539291381836,23.430126190185547,22.537723541259766,21.91692352294922,21.56546401977539,21.470247268676758,0.76,0.76,0.07764015346765518,0.06049666926264763,0.04185131937265396,0.031100010499358177,0.37209995325411693
174,328,13.63425,-28.36858,21.99,0.2897,KiDSDR4 J005432.229-282207.16 ,KIDS_13.5_-28.2 ,13.634288,-28.368658,3.2602410316467285,0.014956610277295113,24.093643188476562,22.990907669067383,22.343002319335938,22.415069580078125,21.959970474243164,22.124881744384766,0.32999999999999996,0.32999999999999996,0.07828564196825027,0.060999639332294464,0.0421992689371109,0.03135858103632927,0.30551259940623826
175,329,13.62035,-28.37125,23.01,0.43,KiDSDR4 J005428.888-282216.80 ,KIDS_13.5_-28.2 ,13.620367,-28.371333999999997,2.0118939876556396,0.903132975101471,24.57674789428711,24.79618263244629,23.595809936523438,23.337921142578125,22.82646942138672,22.496994018554688,0.6,0.44,0.07862652838230133,0.061265259981155396,0.042383018881082535,0.03149513155221939,0.3071570972496322
176,331,13.65331,-28.38267,21.27,0.40777,KiDSDR4 J005436.804-282257.90 ,KIDS_13.5_-28.2 ,13.653351,-28.38275,3.151623010635376,0.031219830736517906,22.762048721313477,22.439939498901367,21.63136863708496,21.45818328857422,21.134830474853516,20.922332763671875,0.53,0.54,0.07808566838502884,0.060843829065561295,0.04209147021174431,0.03127847984433174,0.31592233298649186
177,332,13.61999,-28.38764,20.83,0.56238,KiDSDR4 J005428.807-282315.78 ,KIDS_13.5_-28.2 ,13.62003,-28.387717000000002,3.259735107421875,0.02830399014055729,22.83076286315918,22.159631729125977,21.270681381225586,20.867570877075195,20.549821853637695,20.142852783203125,0.61,0.62,0.07878345996141434,0.06138753890991211,0.042467620223760605,0.03155798837542534,0.3047764858912543
178,333,13.62463,-28.39138,21.16,0.27287,KiDSDR4 J005429.919-282329.25 ,KIDS_13.5_-28.2 ,13.624665,-28.391460000000002,4.038241863250732,0.02374662086367607,23.116443634033203,22.360063552856445,21.640155792236328,21.454450607299805,21.148324966430664,21.106626510620117,0.24000000000000002,0.22,0.07810378074645996,0.06085794046521187,0.042101241648197174,0.03128572925925255,0.3085944685434071
179,334,13.6476,-28.39347,21.54,0.51703,KiDSDR4 J005435.440-282336.76 ,KIDS_13.5_-28.2 ,13.647667,-28.393546,2.77866792678833,0.21975809335708618,,23.78066635131836,22.01982879638672,21.043010711669922,20.72881317138672,20.41490364074707,0.53,0.52,0.0778108686208725,0.060629699379205704,0.041943348944187164,0.03116839937865734,0.3462356260570274
180,335,13.68894,-28.39788,20.77,0.58321,KiDSDR4 J005445.355-282352.68 ,KIDS_13.5_-28.2 ,13.688983,-28.397968,3.8087849617004395,0.03443070873618126,,23.126981735229492,21.420223236083984,20.503719329833984,20.057924270629883,19.77962303161621,0.51,0.51,0.08045443147420883,0.06268955022096634,0.04336833953857422,0.03222732990980148,0.3448262260968592
181,336,13.68966,-28.40089,22.12,0.53926,KiDSDR4 J005445.525-282403.56 ,KIDS_13.5_-28.2 ,13.689691,-28.40099,2.910015106201172,0.03357347100973129,23.655250549316406,23.169504165649414,22.255163192749023,21.71719741821289,21.76288414001465,21.436887741088867,0.56,0.56,0.08058789372444153,0.0627935379743576,0.04344027861952782,0.032280780375003815,0.3731446616745181
182,337,13.67589,-28.40264,20.94,0.58288,KiDSDR4 J005442.229-282409.92 ,KIDS_13.5_-28.2 ,13.675955,-28.402756,4.8473358154296875,0.019656550139188766,22.467498779296875,22.23146629333496,21.654067993164062,21.348909378051758,21.252378463745117,20.87281608581543,0.59,0.59,0.07892992347478867,0.06150165945291519,0.04254655912518501,0.03161665052175522,0.465571464272185
183,338,13.69517,-28.40534,21.69,0.58162,KiDSDR4 J005446.850-282419.55 ,KIDS_13.5_-28.2 ,13.69521,-28.405433000000002,3.3331689834594727,0.02557666040956974,24.62693977355957,23.988040924072266,22.155927658081055,21.289127349853516,20.82101821899414,20.60444450378418,0.58,0.58,0.08114448189735413,0.06322722882032394,0.04374030977487564,0.03250373899936676,0.3579588582319028
184,339,13.67653,-28.40619,21.79,0.58367,KiDSDR4 J005442.375-282422.63 ,KIDS_13.5_-28.2 ,13.676565,-28.406287,3.0001840591430664,0.017926309257745743,24.02417755126953,23.432538986206055,22.19947624206543,21.701013565063477,21.201862335205078,20.62932777404785,0.7,0.71,0.07965266704559326,0.062064819037914276,0.04293614998459816,0.03190616890788078,0.36636559651941875
185,340,13.69514,-28.41351,20.67,0.36274,KiDSDR4 J005446.838-282449.03 ,KIDS_13.5_-28.2 ,13.695160999999999,-28.41362,5.556700229644775,0.014398460276424885,22.438013076782227,22.044214248657227,21.276086807250977,21.048673629760742,20.810871124267578,20.809005737304688,0.39,0.38,0.08130328357219696,0.06335096061229706,0.0438258983194828,0.0325673408806324,0.40154365647210244
186,341,13.68472,-28.41552,21.86,0.58636,KiDSDR4 J005444.336-282456.25 ,KIDS_13.5_-28.2 ,13.684737,-28.415627,4.174743175506592,0.010406499728560448,23.386667251586914,23.19314193725586,22.30109214782715,21.786954879760742,21.77483558654785,21.457632064819336,0.58,0.59,0.08041700720787048,0.06266038864850998,0.043348170816898346,0.03221232816576958,0.3889425929395181
187,343,13.69146,-28.41983,21.69,0.58715,KiDSDR4 J005445.958-282511.73 ,KIDS_13.5_-28.2 ,13.691493,-28.419926,2.7880959510803223,0.25484490394592285,,23.78460693359375,22.08007049560547,21.186216354370117,20.817848205566406,20.580272674560547,0.5,0.5,0.08104228228330612,0.06314759701490402,0.04368520900607109,0.03246279060840607,0.36104844858170343
188,344,13.65692,-28.42336,22.75,0.51819,KiDSDR4 J005437.668-282524.47 ,KIDS_13.5_-28.2 ,13.656953,-28.423464,2.5441980361938477,0.21132589876651764,23.60432243347168,23.735946655273438,23.08554458618164,23.045604705810547,22.9096622467041,23.12777328491211,0.37,0.38,0.07831553369760513,0.06102294102311134,0.04221538081765175,0.03137055039405823,0.3887045837622107
189,345,13.64935,-28.42739,22.65,0.56301,KiDSDR4 J005435.839-282538.96 ,KIDS_13.5_-28.2 ,13.649329999999999,-28.42749,3.1214849948883057,0.15582549571990967,24.01019287109375,23.71916389465332,22.877910614013672,23.01527976989746,22.20763397216797,21.759206771850586,0.5700000000000001,0.5700000000000001,0.0774039775133133,0.0603126585483551,0.04172401875257492,0.03100541979074478,0.36552593036560543
190,346,13.61543,-28.42873,21.44,3.86968,KiDSDR4 J005427.714-282543.73 ,KIDS_13.5_-28.2 ,13.615478,-28.428815999999998,1.843500018119812,0.9808381199836731,,22.932374954223633,21.68101692199707,21.181411743164062,21.054208755493164,21.228790283203125,0.45,0.46,0.07513851672410965,0.05854741856455803,0.04050283879041672,0.030097950249910355,0.34488346378564017
191,348,13.62145,-28.43262,22.36,0.79,KiDSDR4 J005429.156-282557.76 ,KIDS_13.5_-28.2 ,13.621483999999999,-28.432712000000002,3.2044010162353516,0.0006071903044357896,23.403127670288086,23.75324249267578,22.936141967773438,22.180112838745117,21.80155372619629,21.556516647338867,0.81,0.81,0.07464984804391861,0.058166660368442535,0.04023941978812218,0.029902199283242226,0.34825120311932517
192,349,13.61574,-28.4352,20.33,0.48309,KiDSDR4 J005427.784-282607.01 ,KIDS_13.5_-28.2 ,13.615767,-28.435282,3.725497007369995,0.03507355973124504,,22.796592712402344,20.961637496948242,20.17275047302246,19.767595291137695,19.536649703979492,0.5,0.5,0.07451628893613815,0.0580625906586647,0.0401674285531044,0.02984870970249176,0.30732513790948984
